edudel_code,DISTNAME,PINCODE,SCHOOL_CODE,SCHOOL_NAME,VILLAGE_NAME,lat,lng,most_urgent,ac_year,students,students_1t5,students_6t12,students_10,students_12,teachers,student_teacher_ratio,transition_9to10,transition_11to12,splitcheck,new_teacher
1106025,NORTH EAST DELHI,110095,7030124101,"Govt. Girls Sr. Sec. School, C-Block, Dilshad Garden, Delhi",241-DILSHAD GARDEN,28.68126444,77.31281613,FALSE,2015-16,2528,0,2528,366,349,89,28.40449438,0.75,0.672447013,FALSE,0
1924018,SOUTH DELHI,110013,7090115401,"Govt. Boys Sec. School, Sarai Kale Khan, New Delhi",154-NIZAMUDDIN,28.58421483,77.25554594,FALSE,2015-16,511,0,511,63,0,18,28.38888889,0.636363636,NA,FALSE,0
1002036,EAST DELHI,110091,7040122001,"Govt. Sarvodaya Kanya Vidyalaya, Mayur Vihar, Phase I, Pkt. IV, Delhi",220-PATPARGANJ,28.60279122,77.29456431,FALSE,2015-16,1220,98,1122,121,87,43,28.37209302,0.74691358,0.480662983,FALSE,0
1207034,NORTH DELHI,110054,7020101002,"Govt. Sarvodaya Kanya Vidyalaya, Timarpur, Delhi",10-TIMARPUR,28.70545514,77.2219355,FALSE,2015-16,1872,399,1473,151,193,66,28.36363636,0.531690141,0.704379562,FALSE,0
1309269,NORTH WEST DELHI,110036,7010100403,"Govt. Boys Sr. Sec. School, Palla Majra, Delhi",004-BAKHTAWARPUR,28.84432514,77.18725354,FALSE,2015-16,624,0,624,49,42,22,28.36363636,0.392,0.777777778,FALSE,1
1105002,NORTH EAST DELHI,110053,7030125106,"Govt. Sarvodaya Bal Vidyalaya, Gautampuri, Delhi",251-NEW USMANPUR,28.68070891,77.26182978,TRUE,2015-16,1672,347,1325,146,174,59,28.33898305,0.426900585,0.559485531,FALSE,0
1821203,SOUTH WEST DELHI,110078,7080113602,"Govt. Girls Sr. Sec. School, Sector 3, Site-1, Dwarka, New Delhi",136-MATIALA,28.6073636,77.04649441,FALSE,2015-16,1813,0,1813,126,112,64,28.328125,0.39375,0.440944882,FALSE,1
1104007,NORTH EAST DELHI,110053,7030125502,"Govt. Boys Sr. Sec. School No.2, Ghonda, Delhi",255-GHONDA,28.69338638,77.27002904,FALSE,2015-16,934,0,934,141,112,33,28.3030303,0.613043478,0.925619835,FALSE,0
1309030,NORTH WEST DELHI,110088,7010105501,"Govt. Sarvodaya Kanya Vidyalaya, BL-Block, Shalimar Bagh, Delhi",055-SHALIMAR BAGH (NORTH),28.71024757,77.16146916,FALSE,2015-16,1528,197,1331,161,158,54,28.2962963,0.71875,0.778325123,FALSE,0
1207032,NORTH DELHI,110054,7020101003,"Govt. Sarvodaya Vidyalaya, Lancer Road, Near DU metro station, Delhi",10-TIMARPUR,28.69591594,77.21581751,FALSE,2015-16,1499,381,1118,67,124,53,28.28301887,0.323671498,0.488188976,FALSE,1
1925249,SOUTH DELHI,110019,7090118503,"Govt. Boys Sr. Sec. School No.3, Tughlakabad Extn. New Delhi",185-TUGLAKABAD EXT.,28.52486125,77.26242399,FALSE,2015-16,1357,0,1357,254,218,48,28.27083333,0.872852234,0.626436782,FALSE,1
1618062,WEST DELHI,110018,7070111301,"Govt. Sarvodaya Kanya Vidyalaya, Block-A, Vikaspuri, New Delhi",113-MAHAVIR NAGAR,28.62991378,77.06730328,FALSE,2015-16,2146,328,1818,174,288,76,28.23684211,0.602076125,0.765957447,FALSE,1
1720015,SOUTH WEST DELHI,110028,7080115103,"Govt. Sarvodaya Kanya Vidyalaya, J.J. Camp, Naraina New Delhi",151-INDER PURI,28.6294226,77.14430437,TRUE,2015-16,1184,304,880,57,36,42,28.19047619,0.254464286,0.705882353,FALSE,1
1105005,NORTH EAST DELHI,110032,7030126004,"Govt. Boys Sr. Sec. School, Shivaji Park, Shahadara Delhi",260-BABARPUR,28.68284664,77.28811814,FALSE,2015-16,958,0,958,164,124,34,28.17647059,0.510903427,0.52991453,FALSE,1
1617007,WEST DELHI,110056,7070105804,"Govt. Sarvodaya Vidyalaya, New Multan Nagar, New Delhi",058-PASCHIM VIHAR (NORTH),28.68004172,77.10959389,FALSE,2015-16,1944,375,1569,176,168,69,28.17391304,0.624113475,0.606498195,FALSE,3
1821017,SOUTH WEST DELHI,110046,7080113101,"Govt. Sarvodaya Kanya Vidyalaya No.2, Sagarpur New Delhi",131-SAGARPUR,28.60148354,77.09956888,FALSE,2015-16,2760,388,2372,286,274,98,28.16326531,0.61637931,0.796511628,FALSE,2
1514021,WEST DELHI,110064,7070111102,"Govt. Sarvodaya Kanya Vidyalaya, Hari Nagar, Clock Tower New Delhi",111-HARI NAGAR,28.62231073,77.1118275,FALSE,2015-16,1464,248,1216,131,90,52,28.15384615,0.579646018,0.775862069,FALSE,3
1001106,EAST DELHI,110092,7040122504,"Govt. Sarvodaya Kanya Vidyalaya, Kiran Vihar, Delhi",225-ANAND VIHAR,28.65287457,77.30119582,FALSE,2015-16,1210,204,1006,94,106,43,28.13953488,0.576687117,0.768115942,FALSE,0
1822057,SOUTH WEST DELHI,110043,7080113804,"Govt. Boys Sr. Sec. School No.3, Najafgarh, New Delhi",138-NAZAFGARH,28.61150579,76.9876914,FALSE,2015-16,1941,0,1941,176,198,69,28.13043478,0.423076923,0.591044776,FALSE,0
1925011,SOUTH DELHI,110019,7090119608,"Govt. Boys Sr. Sec. School No.2, Kalkaji New Delhi",196-KALKAJI,28.54422217,77.26037418,FALSE,2015-16,1209,0,1209,85,273,43,28.11627907,0.467032967,0.662621359,FALSE,3
1617002,WEST DELHI,110041,7070104308,"Govt. Sarvodaya Bal Vidyalaya, Nangloi, Delhi",043-NANGLOI EAST,28.68413417,77.06744004,TRUE,2015-16,3400,403,2997,286,401,121,28.09917355,0.513464991,0.650974026,FALSE,3
1925015,SOUTH DELHI,110044,7090120305,"Govt. Boys Sr. Sec. School No.1, Badarpur New Delhi",203-BADARPUR,28.50743202,77.29915774,FALSE,2015-16,2247,0,2247,376,244,80,28.0875,0.666666667,0.5,FALSE,1
1515004,WEST DELHI,110026,7070110303,"Govt. Sarvodaya Vidyalaya , East Punjabi Bagh, New Delhi",103-PUNJABI BAGH,28.66837759,77.14621519,FALSE,2015-16,983,274,709,63,76,35,28.08571429,0.594339623,0.745098039,FALSE,2
1923078,SOUTH DELHI,110062,7090118001,"Govt. Girls Sec. School No.1, Sector-V, Dr. Ambedkar Nagar, New Delhi",180-DAKSHIN PURI EXT.,28.51925136,77.24182771,TRUE,2015-16,1010,0,1010,106,0,36,28.05555556,0.397003745,NA,FALSE,1
1618005,WEST DELHI,110058,7070111803,"Govt. Sarvodaya Bal Vidyalaya No.2, Block-C, Janakpuri, New Delhi",118-JANAKPURI (SOUTH),28.62141807,77.09218654,FALSE,2015-16,1543,170,1373,120,125,55,28.05454545,0.510638298,0.621890547,FALSE,0
1106006,NORTH EAST DELHI,110032,7030124704,"Govt. Boys Sr. Sec. School No.1, Mansarovar Park, Sahadara, Delhi",247-RAM NAGAR,28.68121154,77.29928048,FALSE,2015-16,1177,0,1177,127,200,42,28.02380952,0.466911765,0.660066007,FALSE,1
1106113,NORTH EAST DELHI,110093,7030124307,"Govt. Sarvodaya Kanya Vidyalaya, Block-E, Nand Nagari, Delhi",243-NANG NAGRI,28.69466038,77.31390471,FALSE,2015-16,2942,361,2581,251,448,105,28.01904762,0.464814815,0.768439108,FALSE,0
1104019,NORTH EAST DELHI,110053,7030125501,"Govt. Sarvodaya Kanya Vidyalaya No.2, A Block, Ghonda, Delhi",255-GHONDA,28.69364003,77.26993175,TRUE,2015-16,1541,359,1182,179,103,55,28.01818182,0.988950276,0.824,FALSE,0
2128020,CENTRAL DELHI,110005,7060109103,"Govt. Sarvodaya Kanya Vidyalaya (Baba Ramdev), Prasad Nagar New Delhi",091-KAROL BAGH,28.647919,77.18151857,FALSE,2015-16,1232,133,1099,134,117,44,28,0.744444444,0.668571429,FALSE,0
1924037,SOUTH DELHI,110014,7090115709,"Govt. Sarvodaya Kanya Vidyalaya (Kamla Nehru), Jungpura, New Delhi",157-KASTURBA NAGAR,28.58260953,77.24202221,FALSE,2015-16,1148,240,908,103,153,41,28,0.691275168,0.822580645,FALSE,1
1207005,NORTH DELHI,110084,7020100707,"Govt. Sarvodaya Kanya Vidyalaya (Mahavir Singh), Gali No.9, Jagatpur, Delhi",7-BURARI,28.73977532,77.21642169,FALSE,2015-16,420,152,268,52,0,15,28,0.981132075,NA,FALSE,1
1002199,EAST DELHI,110096,7040121603,"Govt. Girls Sec. School, Mayur Vihar, Phase III, Delhi",216-GHAROLI,28.60892647,77.32920511,FALSE,2015-16,1343,0,1343,251,0,48,27.97916667,0.839464883,NA,FALSE,0
1923003,SOUTH DELHI,110047,7090117503,"Govt. Sarvodaya Kanya Vidyalaya (Baba Neem Karoli), Jonapur Village, New Delhi",175-AAYA NAGAR,28.46298234,77.15229765,FALSE,2015-16,1006,183,823,54,61,36,27.94444444,0.421875,0.61,FALSE,1
1309003,NORTH WEST DELHI,110009,7010101101,"Govt. Boys Sr. Sec. School, Dr. Mukherjee Nagar, Near Batra Cinema, Delhi",011-MUKHERJI NAGAR,28.71437767,77.21732947,FALSE,2015-16,1842,0,1842,120,404,66,27.90909091,0.491803279,0.941724942,FALSE,1
1002175,EAST DELHI,110091,7040121103,"Govt. Girls Sec. School, Block-27, Trilokpuri, Delhi",211-TRILOK PURI,28.60666802,77.30513146,FALSE,2015-16,1172,0,1172,210,0,42,27.9047619,0.664556962,NA,FALSE,0
1309036,NORTH WEST DELHI,110033,7010101404,"Govt. Girls Sec. School, Majlis Park, Gali No. 9, Delhi",014-ADARSH NAGAR,28.71784983,77.17962254,FALSE,2015-16,668,0,668,107,0,24,27.83333333,0.804511278,NA,FALSE,1
1001109,EAST DELHI,110092,7040122503,"Govt. Sarvodaya Bal Vidyalaya, Kiran Vihar, Delhi",225-ANAND VIHAR,28.65267268,77.30159036,FALSE,2015-16,1224,129,1095,52,94,44,27.81818182,0.225108225,0.472361809,FALSE,0
1207037,NORTH DELHI,110007,7020106901,"Govt. Sarvodaya Kanya Vidyalaya No.1, Shakti Nagar; Delhi",69-KAMLA NAGAR,28.68108535,77.19591334,FALSE,2015-16,1808,427,1381,107,238,65,27.81538462,0.461206897,0.911877395,FALSE,1
1821031,SOUTH WEST DELHI,110075,7080113605,"Govt. Co-ed. Sr. Sec. School, Sect-6, Site-2, Dwarka, Pappan Kalan, New Delhi",136-MATIALA,28.59140889,77.06246009,FALSE,2015-16,1863,0,1863,152,207,67,27.80597015,0.406417112,0.58974359,FALSE,0
1618002,WEST DELHI,110018,7070112306,"Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",123-VIKASPURI,28.63066716,77.06665811,FALSE,2015-16,2002,294,1708,158,255,72,27.80555556,0.431693989,0.559210526,FALSE,1
1310019,NORTH WEST DELHI,110039,7010102812,"Govt. Boys Sr. Sec. School, Bawana, Delhi",028-BAWANA,28.79211472,77.03113563,FALSE,2015-16,1584,0,1584,197,194,57,27.78947368,0.754789272,0.808333333,FALSE,1
1618003,WEST DELHI,110058,7070111703,"Govt. Sarvodaya Vidyalaya , Possangipur, Janakpuri, New Delhi",117-JANAKPURI (WEST),28.62796739,77.08492733,FALSE,2015-16,2223,384,1839,210,171,80,27.7875,0.654205607,0.52293578,FALSE,1
1309031,NORTH WEST DELHI,110033,7010101406,"Govt. Sarvodaya Kanya Vidyalaya, Adarsh Nagar, Delhi",014-ADARSH NAGAR,28.71927841,77.17286756,FALSE,2015-16,2334,363,1971,205,291,84,27.78571429,0.619335347,0.76984127,FALSE,1
1003013,EAST DELHI,110051,7040122906,"Govt. Sarvodaya Bal Vidyalaya, Krishna Nagar, Delhi",229-KRISHNA NAGAR,28.65943944,77.28252362,FALSE,2015-16,1278,124,1154,56,145,46,27.7826087,0.197183099,0.771276596,FALSE,2
1413003,NORTH WEST DELHI,110081,7010103005,"Govt. Sarvodaya Vidyalaya, Ghevra, Delhi",030-MUNDKA,28.6949652,76.995145,FALSE,2015-16,1055,302,753,76,65,38,27.76315789,0.666666667,0.866666667,FALSE,0
1106011,NORTH EAST DELHI,110095,7030124203,"Govt. Boys Sr. Sec. School, New Seemapuri Delhi",242-NEW SEEMA PURI,28.69080115,77.3266338,FALSE,2015-16,2330,0,2330,210,134,84,27.73809524,0.384615385,0.374301676,FALSE,1
1002032,EAST DELHI,110092,7040121703,"Govt. Sarvodaya Kanya Vidyalaya, West Vinod Nagar, Delhi",217-VINOD NAGAR,28.62147524,77.29697454,FALSE,2015-16,2912,370,2542,224,373,105,27.73333333,0.442687747,0.825221239,FALSE,2
1413026,NORTH WEST DELHI,110085,7010102203,"Govt. Sarvodaya Kanya Vidyalaya, Rithala, Delhi",022-RITHALA,28.71390767,77.1036315,TRUE,2015-16,3577,388,3189,317,321,129,27.72868217,0.481031866,0.554404145,FALSE,2
1309254,NORTH WEST DELHI,110033,7010101601,"Govt. Sarvodaya Kanya Vidyalaya, A-Block, Jahangirpuri, Delhi",016-JAHANGIRPURI - I,28.72793234,77.16638166,TRUE,2015-16,2828,129,2699,259,314,102,27.7254902,0.428099174,0.928994083,FALSE,1
1412031,NORTH WEST DELHI,110083,7010104705,"Govt. Sarvodaya Kanya Vidyalaya, Mangolpuri, Block -O, Delhi",047-MANGOLPURI,28.69260779,77.08717721,TRUE,2015-16,2910,545,2365,137,243,105,27.71428571,0.271825397,0.523706897,FALSE,0
1105017,NORTH EAST DELHI,110032,7030125902,"Govt. Boys Sr. Sec. School, Jafrabad Extn., Shadara Delhi",259-JANTA COLONY,28.68508999,77.28048112,FALSE,2015-16,776,0,776,74,20,28,27.71428571,0.415730337,0.24691358,FALSE,2
1002351,EAST DELHI,110092,7040122801,"Govt. Co-ed. Sr. Sec. School, D-Block, Preet Vihar, Delhi",228-PREET VIHAR,28.63603368,77.29528039,FALSE,2015-16,942,0,942,104,43,34,27.70588235,0.368794326,0.43,FALSE,0
1309008,NORTH WEST DELHI,110009,7010101205,"Govt. Boys Sr. Sec. School, Guru Teg Bahadur Nagar, Delhi",012-G.T.B. NAGAR,28.7011589,77.20953237,FALSE,2015-16,1272,0,1272,141,89,46,27.65217391,0.615720524,0.456410256,FALSE,2
1310004,NORTH WEST DELHI,110040,7010100310,"Govt. Sarvodaya Vidyalaya, Narela Bawana Road, Sannoth, Delhi",003-ALIPUR,28.81512112,77.07403438,TRUE,2015-16,718,167,551,54,59,26,27.61538462,0.710526316,0.662921348,FALSE,1
1412130,NORTH WEST DELHI,110083,7010104701,"Govt. Boys Sr. Sec. School, Block D, Mongolpuri, Delhi",047-MANGOLPURI,28.69841115,77.09622823,FALSE,2015-16,938,0,938,110,134,34,27.58823529,0.502283105,0.606334842,FALSE,0
1720121,SOUTH WEST DELHI,110012,7080115101,"Govt. Sarvodaya Vidyalaya, Block-C, Inder Puri, New Delhi",151-INDER PURI,28.6239421,77.14781938,FALSE,2015-16,1956,341,1615,178,198,71,27.54929577,0.528189911,0.725274725,FALSE,1
2127018,CENTRAL DELHI,110055,7060108702,"Govt. Girls Sr. Sec. School No.1, Ram Nagar, Pahar Ganj, New Delhi",087-RAM NAGAR,28.64713661,77.21735083,TRUE,2015-16,964,0,964,101,68,35,27.54285714,0.448888889,0.68,FALSE,0
1309034,NORTH WEST DELHI,110033,7010101405,"Govt. Girls Sr. Sec. School, Adarsh Nagar Delhi",014-ADARSH NAGAR,28.71888539,77.17201775,FALSE,2015-16,2090,0,2090,242,258,76,27.5,0.630208333,0.816455696,FALSE,0
1821204,SOUTH WEST DELHI,110077,7080114101,"Govt. Co-ed. Sr. Sec. School, Dwarka Sector-22, New Delhi",141-BIJWASAN,28.55591217,77.05535058,FALSE,2015-16,990,0,990,133,79,36,27.5,0.675126904,0.963414634,FALSE,0
1310022,NORTH WEST DELHI,110040,7010100109,"Govt. Co-ed. Sr. Sec. School, Alipur Road, Bhorgarh Village, Narela, Delhi",001-NARELA,28.83109611,77.09466027,FALSE,2015-16,1155,0,1155,130,97,42,27.5,0.902777778,0.906542056,FALSE,3
1413070,NORTH WEST DELHI,110089,7010102101,"Govt. Sarvodaya Kanya Vidyalaya, Sector-16, Pocket-A, Rohini, Delhi",021-ROHINI,28.73637725,77.12618713,FALSE,2015-16,1540,376,1164,114,80,56,27.5,0.459677419,0.43715847,FALSE,0
1925248,SOUTH DELHI,110044,7090120301,"Govt. Girls Sr. Sec. School No.3, Badarpur New Delhi",203-BADARPUR,28.50715354,77.29955146,FALSE,2015-16,2116,0,2116,227,460,77,27.48051948,0.39070568,0.752864157,FALSE,0
1106005,NORTH EAST DELHI,110093,7030126401,"Govt. Boys Sr. Sec. School, Mandoli, Shahdara, Delhi",264-HARSH VIHAR,28.70568979,77.31089353,TRUE,2015-16,3215,0,3215,321,415,117,27.47863248,0.448951049,0.617559524,FALSE,2
1413266,NORTH WEST DELHI,110081,7010103002,"Govt. Sarvodaya Kanya Vidyalaya, Sawda Ghewara JJColonoy, A-Block, Delhi",030-MUNDKA,28.70399975,76.98188164,FALSE,2015-16,1099,272,827,67,61,40,27.475,2.913043478,0.884057971,FALSE,2
1309013,NORTH WEST DELHI,110033,7010101407,"Govt. Boys Sr. Sec. School No.1, Adarsh Nagar, Delhi",014-ADARSH NAGAR,28.71880304,77.17199452,TRUE,2015-16,1785,0,1785,125,168,65,27.46153846,0.400641026,0.583333333,FALSE,4
1923046,SOUTH DELHI,110017,7090116102,"Govt. Sarvodaya Kanya Vidyalaya, Malviya Nagar , New Delhi",161-MALVIYA NAGAR,28.53239982,77.20729626,FALSE,2015-16,1729,192,1537,133,148,63,27.44444444,0.478417266,0.68202765,FALSE,1
1106003,NORTH EAST DELHI,110093,7030124303,"Govt. Sarvodaya Bal Vidyalaya, E-Block, Nand Nagri, Delhi",243-NANG NAGRI,28.69460139,77.31389204,FALSE,2015-16,2387,222,2165,207,290,87,27.43678161,0.361256545,0.527272727,FALSE,1
1001006,EAST DELHI,110092,7040122601,"Govt. Sarvodaya Bal Vidyalaya, A-Block, Surajmal Vihar, Delhi",226-VISHWAS NAGAR,28.65745551,77.30550888,FALSE,2015-16,1344,238,1106,144,107,49,27.42857143,0.527472527,0.52970297,FALSE,2
1002034,EAST DELHI,110091,7040120901,"Govt. Sarvodaya Kanya Vidyalaya (Janki Devi), Pocket II Mayur Vihar Phase I, Delhi",209-MAYUR VIHAR PHASE-I,28.60973482,77.30212191,FALSE,2015-16,2715,387,2328,281,331,99,27.42424242,0.70959596,0.880319149,FALSE,2
1617029,WEST DELHI,110041,7070112202,"Govt. Co-ed. Sr. Sec. School, Bakkarwala, Delhi",122-HASTSAL,28.65455127,77.01812445,TRUE,2015-16,1810,0,1810,150,160,66,27.42424242,0.451807229,0.632411067,FALSE,4
1310010,NORTH WEST DELHI,110039,7010102813,"Govt. Boys Sr. Sec. School, Katewara, Delhi",028-BAWANA,28.80750258,76.96756663,FALSE,2015-16,520,0,520,51,62,19,27.36842105,0.62962963,0.720930233,FALSE,1
1001110,EAST DELHI,110031,7040123602,"Govt. Sarvodaya Bal Vidyalaya, Rajgarh Colony, Delhi",236-RAGHUVARPURA,28.65961189,77.27267488,FALSE,2015-16,1176,223,953,112,97,43,27.34883721,0.484848485,0.502590674,FALSE,0
1923012,SOUTH DELHI,110017,7090116104,"Govt. Boys Sr. Sec. School, Chirag Delhi, Soami Nagar, New Delhi",161-MALVIYA NAGAR,28.54104896,77.22817913,TRUE,2015-16,875,0,875,103,60,32,27.34375,0.639751553,0.555555556,FALSE,1
1516021,WEST DELHI,110008,7070109602,"Govt. Sarvodaya Kanya Vidyalaya, Ranjit Nagar, New Delhi",096-NEW RANJIT NAGAR,28.64967536,77.15481078,FALSE,2015-16,1749,379,1370,90,48,64,27.328125,0.3,0.352941176,FALSE,5
1001026,EAST DELHI,110095,7040123802,"Govt. Girls Sr. Sec. School, Jhilmil Colony, Vivek Vihar, Phase-II, Delhi",238-JHIL MIL,28.67013518,77.30921967,FALSE,2015-16,1065,0,1065,97,92,39,27.30769231,0.530054645,0.671532847,FALSE,0
1105110,NORTH EAST DELHI,110032,7030123701,"Govt. Sarvodaya Kanya Vidyalaya (Mani Ben Patel Bharti Mahila), G T Road, Shahadara, Delhi",237-SHAHDARA,28.67428956,77.28949553,FALSE,2015-16,1854,420,1434,157,325,68,27.26470588,0.486068111,0.664621677,FALSE,1
1822061,SOUTH WEST DELHI,110043,7080113701,"Govt. Sarvodaya Kanya Vidyalaya , Dharampura, Najafgarh, New Delhi",137-ROSHANPURA,28.60323176,77.00278721,FALSE,2015-16,1551,495,1056,109,194,57,27.21052632,0.434262948,0.737642586,FALSE,1
1411030,NORTH WEST DELHI,110034,7010106203,"Govt. Sarvodaya Kanya Vidyalaya No.2, Shakurpur, Delhi",062-RAM PURA,28.67940335,77.12041828,FALSE,2015-16,1332,378,954,97,97,49,27.18367347,0.683098592,0.751937984,FALSE,1
1309032,NORTH WEST DELHI,110088,7010105603,"Govt. Sarvodaya Kanya Vidyalaya, Block-B(AH), Shalimar Bagh, Delhi",056-SHALIMAR BAGH (SOUTH),28.71248095,77.16573495,FALSE,2015-16,1276,349,927,77,140,47,27.14893617,0.631147541,0.748663102,FALSE,1
1413011,NORTH WEST DELHI,110085,7010102303,"Govt. Boys Sr. Sec. School No. 1, Opp. Block-D, Sector-I, Avantika, Delhi",023-BUDH VIHAR,28.70388631,77.09532899,FALSE,2015-16,1330,0,1330,100,230,49,27.14285714,0.401606426,0.739549839,FALSE,0
1925038,SOUTH DELHI,110019,7090119604,"Govt. Sarvodaya Kanya Vidyalaya No.2, Kalkaji New Delhi",196-KALKAJI,28.54409416,77.26033972,TRUE,2015-16,1357,195,1162,140,191,50,27.14,0.744680851,0.841409692,FALSE,1
1821032,SOUTH WEST DELHI,110077,7080114104,"Govt. Sarvodaya Bal Vidyalaya, Bharthal, Bijwasan, New Delhi",141-BIJWASAN,28.54092966,77.05158487,FALSE,2015-16,1817,372,1445,61,92,67,27.11940299,0.192429022,0.564417178,FALSE,0
1925039,SOUTH DELHI,110019,7090119603,"Govt. Girls Sr. Sec. School No.3, Kalkaji New Delhi",196-KALKAJI,28.5429913,77.25960612,FALSE,2015-16,1813,0,1813,200,129,67,27.05970149,0.576368876,0.581081081,FALSE,0
1923044,SOUTH DELHI,110062,7090118207,"Govt. Girls Sr. Sec. School No.1, Sect-IV, Dr. Ambedkar Nagar, New Delhi",182-AMBEDKAR NGR.,28.51828617,77.23397079,FALSE,2015-16,1568,0,1568,147,169,58,27.03448276,0.628205128,0.623616236,FALSE,0
1002025,EAST DELHI,110091,7040120903,"Govt. Sarvodaya Kanya Vidyalaya (Sharda Sen), Trilokpuri, Block 20, Delhi",209-MAYUR VIHAR PHASE-I,28.60477816,77.30644554,TRUE,2015-16,2216,385,1831,160,250,82,27.02439024,0.39800995,0.730994152,FALSE,1
1001208,EAST DELHI,110092,7040122505,"Govt. Sarvodaya Bal Vidyalaya, Anand Vihar, Near Railway Station, Delhi",225-ANAND VIHAR,28.6525104,77.31634359,FALSE,2015-16,1108,0,1108,86,100,41,27.02439024,0.320895522,0.340136054,FALSE,3
1923060,SOUTH DELHI,110062,7090118204,"Govt. Girls Sr. Sec. School No.3, Sect-IV, Dr. Ambedkar Nagar, New Delhi",182-AMBEDKAR NGR.,28.51883036,77.23443806,TRUE,2015-16,1728,0,1728,209,175,64,27,0.625748503,0.50872093,FALSE,1
1412006,NORTH WEST DELHI,110086,7010103706,"Govt. Boys Sr. Sec. School, Block-BC, Sultanpuri, Delhi",037-SULTANPURI EAST,28.69916148,77.0778908,FALSE,2015-16,918,0,918,129,84,34,27,0.955555556,0.549019608,FALSE,2
1923021,SOUTH DELHI,110017,7090116202,"Govt. Boys Sr. Sec. School, Hauz Rani Near Malviya Nagar, New Delhi",162-VILLAGE HAUZ RANI,28.53004708,77.21288343,FALSE,2015-16,701,0,701,45,42,26,26.96153846,0.46875,0.344262295,FALSE,1
1514008,WEST DELHI,110058,7070110904,"Govt. Sarvodaya Bal Vidyalaya No.2 (Shaheed Capt. Anuj Nayyar) Block-B Janakpuri, New Delhi",109-JANAKPURI NORTH,28.62784804,77.08498775,FALSE,2015-16,1050,211,839,31,114,39,26.92307692,0.185628743,0.670588235,FALSE,6
1412008,NORTH WEST DELHI,110086,7010103705,"Govt. Sarvodaya Bal Vidyalaya, Block-H, Sultanpuri. Delhi",037-SULTANPURI EAST,28.69263232,77.06828994,TRUE,2015-16,1990,30,1960,227,184,74,26.89189189,0.5,0.501362398,FALSE,5
1002350,EAST DELHI,110091,7040121903,"Govt. Co-ed. Sec. School, Khichripur Village, Delhi",219-MAYUR VIHAR PHASE-II,28.62073776,77.31325429,FALSE,2015-16,672,0,672,104,0,25,26.88,0.753623188,NA,FALSE,0
1924001,SOUTH DELHI,110065,7090119303,"Govt. Sarvodaya Bal Vidyalaya (Govind Ballabh Pant) , Sri Niwaspuri, New Delhi",193-SRI NIWAS PURI,28.56341822,77.25507982,TRUE,2015-16,1799,350,1449,167,261,67,26.85074627,0.818627451,0.619952494,FALSE,2
1310041,NORTH WEST DELHI,110082,7010100304,"Govt. Sarvodaya Kanya Vidyalaya, Khera Khurd Delhi",003-ALIPUR,28.7781896,77.09906005,FALSE,2015-16,671,240,431,45,50,25,26.84,0.75,0.724637681,FALSE,2
1515030,WEST DELHI,110027,7070110201,"Govt. Girls Sec. School, J. J. Colony, Raghubir Nagar, New Delhi",102-RAGHUBIR NAGAR,28.65683905,77.11317426,FALSE,2015-16,993,0,993,153,0,37,26.83783784,0.653846154,NA,FALSE,0
1002003,EAST DELHI,110091,7040121909,"Govt. Sarvodaya Bal Vidyalaya (Raj Bihari Bose), Kalyanvas, Delhi",219-MAYUR VIHAR PHASE-II,28.61979034,77.30922361,FALSE,2015-16,1717,160,1557,105,161,64,26.828125,0.270618557,0.529605263,FALSE,2
1003025,EAST DELHI,110051,7040123104,"Govt. Sarvodaya Kanya Vidyalaya, Chander Nagar, Delhi",231-GHONDLI,28.65341115,77.28123649,FALSE,2015-16,1555,340,1215,141,158,58,26.81034483,0.734375,0.840425532,FALSE,1
1412018,NORTH WEST DELHI,110083,7010103802,"Govt. Sarvodaya Bal Vidyalaya, Block-Y, Mangolpuri, Delhi",038-MANGOLPURI NORTH,28.69783952,77.09113265,FALSE,2015-16,965,0,965,145,34,36,26.80555556,0.680751174,0.666666667,FALSE,0
1207013,NORTH DELHI,110007,7020107005,"Govt. Sarvodaya Vidyalaya No.4, Roop Nagar, Delhi",70-MODEL TOWN,28.68458296,77.19976032,FALSE,2015-16,1259,400,859,71,108,47,26.78723404,0.29338843,0.509433962,FALSE,1
1719125,SOUTH WEST DELHI,110067,7080116601,"Govt. Sarvodaya Vidyalaya , Munirka New Delhi",166-MUNIRKA,28.55225657,77.17001334,FALSE,2015-16,1259,417,842,67,46,47,26.78723404,0.443708609,0.541176471,FALSE,0
1923360,SOUTH DELHI,110074,7090117507,"Govt. Boys Sr. Sec. School, Dera, Village, New Delhi",175-AAYA NAGAR,28.5650315,77.1980759,FALSE,2015-16,455,0,455,44,48,17,26.76470588,0.556962025,0.452830189,FALSE,2
1617010,WEST DELHI,110041,7070104306,"Govt. Sarvodaya Kanya Vidyalaya , Nangloi, Delhi",043-NANGLOI EAST,28.68412427,77.06729081,TRUE,2015-16,3154,392,2762,232,349,118,26.72881356,0.515555556,0.767032967,FALSE,4
1309028,NORTH WEST DELHI,110007,7010107101,"Govt. Sarvodaya Kanya Vidyalaya, Rana Partap Bagh, Delhi",071-SANGAM PARK,28.68830602,77.1912475,FALSE,2015-16,1176,263,913,112,63,44,26.72727273,0.794326241,0.583333333,FALSE,2
